id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
15195,7597,15194,513,1333,485260802,0,1,1000,144
15196,7598,15197,1973,528,13837813,1000,1,1000,40
15197,7598,15196,528,1973,376107187,1000,1,1000,144
15198,7599,15199,1973,352,6880302,1000,1,1000,40
15199,7599,15198,352,1973,493119698,1,1,1000,144
15200,7600,15201,1290,350,1145902,0,1,1,30
15201,7600,15200,350,1290,3998854098,1,1,1000,144
15202,7601,15203,22,1696,869963,1000,1,1000,40
15203,7601,15202,1696,22,219287037,1000,1,1000,144
15204,7602,15205,258,1777,241472753,100,10,1000,72
15205,7602,15204,1777,258,4758527247,1000,100,1000,40
15206,7603,15207,1642,1974,857942,420,420,1000,120
15207,7603,15206,1974,1642,49142058,1000,1,1000,40
15208,7604,15209,1971,130,121011422,448,10,1000,144
15209,7604,15208,130,1971,12167913578,1,4,1000,40
15210,7605,15211,1791,1642,1291184631,1000,50,1000,40
15211,7605,15210,1642,1791,13708815369,420,420,1000,120
15212,7606,15213,1975,348,29520131,1000,1,1000,40
15213,7606,15212,348,1975,270479869,1,1,1000,144
15214,7607,15215,922,1975,916351,0,1,1000,10
15215,7607,15214,1975,922,34043649,1000,1,1000,40
15216,7608,15217,1975,359,4360492,1000,1,1000,40
15217,7608,15216,359,1975,295639508,1,1,1000,144
15218,7609,15219,1115,1975,450778,1,1,1000,10
15219,7609,15218,1975,1115,70709222,1000,1,1000,40
15220,7610,15221,1975,533,1149496,1000,1,1000,40
15221,7610,15220,533,1975,54271504,1000,1,1000,40
15222,7611,15223,1972,1476,756776,1000,1,1000,40
15223,7611,15222,1476,1972,99244224,1,1,1000,144
15224,7612,15225,49,350,183596900,100,100,1,40
15225,7612,15224,350,49,3816403100,1,1,1000,144
15226,7613,15227,349,1777,198061647,1,1,1000,144
15227,7613,15226,1777,349,3801938353,1000,100,1,40
15228,7614,15229,106,1282,707071,10000,10,1000,40
15229,7614,15228,1282,106,49292929,10,1,1000,40
15230,7615,15231,513,1971,93425400,0,1,1000,144
15231,7615,15230,1971,513,4906574600,448,10,1000,144
15232,7616,15233,662,1476,13897088,1000,1,1000,40
15233,7616,15232,1476,662,690402912,1,1,1000,144
15234,7617,15235,662,344,54977274,1000,1,1000,40
15235,7617,15234,344,662,649322726,1,1,1000,144
15236,7618,15237,513,1976,972610,0,1,1000,144
15237,7618,15236,1976,513,399027390,1000,1,1000,40
15238,7619,15239,54,1977,11782708,1000,1,1000,144
15239,7619,15238,1977,54,331829292,1000,1,1000,40
15240,7620,15241,335,1462,99560476,1000,23,1000,40
15241,7620,15240,1462,335,1400439524,1000,1,1000,40
15242,7621,15243,1077,1462,96989736,1000,1,1000,40
15243,7621,15242,1462,1077,1403010264,1000,1,1000,40
15244,7622,15245,1978,1476,23148435,1000,1,1000,40
15245,7622,15244,1476,1978,476851565,1,1,1000,144
15246,7623,15247,1978,177,29948369,1000,1,1,40
15247,7623,15246,177,1978,470051631,1000,100,1000,144
15248,7624,15249,1978,276,36808403,1000,1,1000,40
15249,7624,15248,276,1978,411467597,42,42,1000,42
15250,7625,15251,1978,334,43212503,1000,1,1000,40
15251,7625,15250,334,1978,456787497,1,1,1000,144
15252,7626,15253,1978,392,16471385,1000,1,1000,40
15253,7626,15252,392,1978,231804615,1000,1,1000,40
15254,7627,15255,1247,346,28408440,1000,1,1000,40
15255,7627,15254,346,1247,678100560,1,1,1000,144
15256,7628,15257,1979,1477,16287442,1000,1,1000,40
15257,7628,15256,1477,1979,193712558,1,1,1000,144
15258,7629,15259,1794,343,16225531,1000,1,1000,144
15259,7629,15258,343,1794,483774469,1,1,1000,144
15260,7630,15261,1794,513,45173450,1000,1,1000,144
15261,7630,15260,513,1794,454826550,0,1,1000,144
15262,7631,15263,1794,1475,20316798,1000,1,1000,144
15263,7631,15262,1475,1794,479683202,1,1,1000,144
15264,7632,15265,1794,355,39913811,1000,1,1000,144
15265,7632,15264,355,1794,460086189,1,1,1000,144
15266,7633,15267,1794,1506,4311998,1000,1,1000,144
15267,7633,15266,1506,1794,495688002,1000,1,1000,144
15268,7634,15269,1794,556,8446452,1000,1,1000,144
15269,7634,15268,556,1794,491553548,1000,1,1000,40
15270,7635,15271,1777,1867,215354327,1000,100,1000,40
15271,7635,15270,1867,1777,7784645673,1000,100,1000,40
15272,7636,15273,1794,884,38456056,1000,1,1000,144
15273,7636,15272,884,1794,461543944,1000,1,1000,40
15274,7637,15275,1642,1980,5900390,420,420,1000,120
15275,7637,15274,1980,1642,94099610,1000,1,1000,40
15276,7638,15277,276,1980,5108318,42,42,1000,42
15277,7638,15276,1980,276,54891682,1000,1,1000,40
15278,7639,15279,1777,1980,3357176,1000,100,1000,40
15279,7639,15278,1980,1777,96642824,1000,1,1000,40
15280,7640,15281,1980,1477,7268518,1000,1,1000,40
15281,7640,15280,1477,1980,92731482,1,1,1000,144
15282,7641,15283,1980,130,8700175,1000,1,1000,40
15283,7641,15282,130,1980,91299825,1,1,1000,40
15284,7642,15285,1981,1324,1054484,1000,1,1000,40
15285,7642,15284,1324,1981,98945516,1000,1,1000,144
15286,7643,15287,1777,282,380326519,1000,100,1000,40
15287,7643,15286,282,1777,4619673481,1,10,1000,40
15288,7644,15289,922,1968,2872246,0,1,1000,10
15289,7644,15288,1968,922,42127754,1000,1,1000,40
15290,7645,15291,403,906,12075221,1000,1,1000,144
15291,7645,15290,906,403,487924779,4000,10,1000,40
15292,7646,15293,1968,130,4441618,1000,1,1000,40
15293,7646,15292,130,1968,70558382,1,1,1000,40
15294,7647,15295,1982,1938,1316531,6969,69,1000,40
15295,7647,15294,1938,1982,36853469,1000,1,1000,40
15296,7648,15297,350,1971,46832655,1,1,1000,144
15297,7648,15296,1971,350,3953167345,448,10,1,144
15298,7649,15299,98,1983,10821574,1000,1,1000,20
15299,7649,15298,1983,98,693636426,1000,1,1000,40
15300,7650,15301,54,1984,18759146,1000,1,1000,144
15301,7650,15300,1984,54,372680854,1000,1,1000,40
15302,7651,15303,1985,1777,64501692,500,1,1000,40
15303,7651,15302,1777,1985,1935498308,1000,100,1000,40
15304,7652,15305,1685,906,84027576,0,1,1000,144
15305,7652,15304,906,1685,915972424,1000,10,1000,40
15306,7653,15307,54,1986,30322757,1000,1,1000,144
15307,7653,15306,1986,54,299566243,0,1,1000,144
15308,7654,15309,1261,348,14806865,1000,1,1000,40
15309,7654,15308,348,1261,385193135,1,1,1000,144
15310,7655,15311,1261,346,17361456,1000,1,1000,40
15311,7655,15310,346,1261,382638544,1,1,1000,144
15312,7656,15313,54,1958,1173423,1000,1,1000,144
15313,7656,15312,1958,54,348017577,1000,1,1000,40
15314,7657,15315,1867,348,274338400,1000,100,1,40
15315,7657,15314,348,1867,3725661600,1,1,1000,144
15316,7658,15317,335,1475,406336816,1000,23,1,40
15317,7658,15316,1475,335,12082589184,1,1,1000,144
15318,7659,15319,1477,60,258724548,1,1,1000,144
15319,7659,15318,60,1477,3741275452,1000,1,1,40
15320,7660,15321,258,513,130661377,100,10,1000,72
15321,7660,15320,513,258,1869338623,0,1,1000,144
15322,7661,15323,1987,177,1409537063,1337,7,1337,40
15323,7661,15322,177,1987,15367677937,0,0,1000,144
15324,7662,15325,54,1943,12068026,1000,1,1000,144
15325,7662,15324,1943,54,487931974,1000,1,1000,40
15326,7663,15327,1971,227,421764198,448,10,1000,144
15327,7663,15326,227,1971,4578235802,0,980,1000,29
15328,7664,15329,410,474,11914307,199,199,1000,40
15329,7664,15328,474,410,188085693,1000,1,1000,72
15330,7665,15331,1978,820,186665785,1000,1,1000,40
15331,7665,15330,820,1978,3813334215,1000,1,1000,144
15332,7666,15333,326,1938,6349445,1,1,1000,144
15333,7666,15332,1938,326,193650555,1000,1,1000,40
15334,7667,15335,334,1938,8327219,1,1,1000,144
15335,7667,15334,1938,334,191672781,1000,1,1000,40
15336,7668,15337,1986,400,71327455,0,1,1000,144
15337,7668,15336,400,1986,928672545,1000,1,1000,40
15338,7669,15339,1986,2,14851200,800,1,1000,144
15339,7669,15338,2,1986,485148800,0,1000,1000,18
15340,7670,15341,358,1988,5799936,1,1,1000,144
15341,7670,15340,1988,358,166050064,1000,1,1000,40
15342,7671,15343,1989,1476,7604717,1000,1,1000,40
15343,7671,15342,1476,1989,92395283,1,1,1000,144
15344,7672,15345,1989,1,6025336,1000,1,1000,40
15345,7672,15344,1,1989,60714664,1000,1,1000,40
15346,7673,15347,177,1990,3573288,1000,100,1000,144
15347,7673,15346,1990,177,96426712,1000,1,1,40
15348,7674,15349,513,1991,4113939,0,1,1000,144
15349,7674,15348,1991,513,95886061,1000,1,1000,40
15350,7675,15351,1474,77,595488141,1,1,1000,144
15351,7675,15350,77,1474,16181726859,1000,1700,1,30
15352,7676,15353,353,1477,20173440,1,1,1,18
15353,7676,15352,1477,353,16757041560,1,1,1000,18
15354,7677,15355,1475,1474,1476959689,1,1,1000,18
15355,7677,15354,1474,1475,15300255311,1,1,1,18
15356,7678,15357,356,344,1030679560,1,1,1,18
15357,7678,15356,344,356,15746535440,1,1,1000,18
15358,7679,15359,1992,513,4530863,1000,1,1000,40
15359,7679,15358,513,1992,295469137,0,1,1000,144
15360,7680,15361,343,1993,13546655,1,1,1000,144
15361,7680,15360,1993,343,231087345,1000,1,1000,40
15362,7681,15363,756,660,124311373,10000,10,1000,40
15363,7681,15362,660,756,1875688627,3111,311,1000,40
15364,7682,15365,1777,475,484107253,1000,100,1000,40
15365,7682,15364,475,1777,9515892747,1,1,1000,40
15366,7683,15367,660,17,62561551,4965,497,1000,40
15367,7683,15366,17,660,2937438449,100,1,1000,144
15368,7684,15369,58,1994,11433040,1000,1,1000,40
15369,7684,15368,1994,58,288566960,1000,1,1000,40
15370,7685,15371,934,1475,110385966,1000,1,1,40
15371,7685,15370,1475,934,3889614034,1,1,1000,144
15372,7686,15373,1475,400,1306108555,1,1,1000,144
15373,7686,15372,400,1475,15471106445,1000,1,1,40
15374,7687,15375,1995,76,13308745,10,1,1000,9
15375,7687,15374,76,1995,137935255,1000,1,1000,40
15376,7688,15377,1996,346,141187456,10,100,0,36
15377,7688,15376,346,1996,1878812544,1,1,0,144
15378,7689,15379,1645,513,1040334118,1000,10,1000,14
15379,7689,15378,513,1645,15736880882,0,1,0,144
15380,7690,15381,1055,340,88515213,1000,1,1000,40
15381,7690,15380,340,1055,1011484787,1,1,1000,144
15382,7691,15383,1055,358,17844399,1000,1,1000,40
15383,7691,15382,358,1055,209800601,1,1,1000,144
15384,7692,15385,1914,934,67694105,800,1,1000,40
15385,7692,15384,934,1914,1832305895,1000,1,1000,40
15386,7693,15387,513,688,35593027,0,1,0,144
15387,7693,15386,688,513,2464406973,1000,10,1000,34
15388,7694,15389,1859,934,100377235,700,1,1000,144
15389,7694,15388,934,1859,1399622765,1000,1,1000,40
15390,7695,15391,1859,934,62047926,700,1,1000,144
15391,7695,15390,934,1859,1437952074,1000,1,1000,40
15392,7696,15393,343,1997,2841064,1,1,0,144
15393,7696,15392,1997,343,179897936,1000,10,1000,14
15394,7697,15395,1998,513,22536949,1000,1,1000,40
15395,7697,15394,513,1998,477463051,0,1,1000,144
15396,7698,15397,258,457,55352940,100,10,1000,72
15397,7698,15396,457,258,944647060,199,199,1000,40
15398,7699,15399,1473,688,179062726,1,1,0,144
15399,7699,15398,688,1473,2320937274,1000,10,1000,34
15400,7700,15401,400,688,114692110,1000,1,0,40
15401,7700,15400,688,400,1385307890,1000,10,1000,34
15402,7701,15403,414,282,47407112,1,1,1000,144
15403,7701,15402,282,414,652592888,1,10,1000,40
15404,7702,15405,356,1867,363638769,1,1,1000,144
15405,7702,15404,1867,356,3636361231,1000,100,1,40
15406,7703,15407,250,1986,9923645,1000,1,1000,40
15407,7703,15406,1986,250,590076355,800,1,1000,144
15408,7704,15409,1438,1940,161492228,1000,1,1000,144
15409,7704,15408,1940,1438,3838507772,1000,100,1000,40
15410,7705,15411,1115,276,99171612,1,1,1000,10
15411,7705,15410,276,1115,900828388,92,94,1000,42
15412,7706,15413,1999,1986,2370036,1000,1,1000,40
15413,7706,15412,1986,1999,209089964,0,1,1000,144
15414,7707,15415,513,2000,25843074,0,1,1000,144
15415,7707,15414,2000,513,724156926,1000,1,1000,40
15416,7708,15417,2001,355,5460833,1000,1,1000,40
15417,7708,15416,355,2001,294539167,1,1,1000,144
15418,7709,15419,2001,347,21644305,1000,1,1000,40
15419,7709,15418,347,2001,278355695,1,1,1000,144
15420,7710,15421,513,2000,1683920,0,1,1000,144
15421,7710,15420,2000,513,498316080,1000,1,1000,40
15422,7711,15423,265,474,40512,10000,5000,1000,144
15423,7711,15422,474,265,149959488,1000,1,1000,72
15424,7712,15425,756,660,122810223,10000,10,1000,40
15425,7712,15424,660,756,1877189777,3008,301,1000,40
15426,7713,15427,344,1815,129263114,1,1,1000,144
15427,7713,15426,1815,344,3870736886,1000,1,1,40
15428,7714,15429,141,342,19162417,1000,100,1,144
15429,7714,15428,342,141,3980837583,1,1,1000,144
15430,7715,15431,334,721,75931309,1,1,1000,144
15431,7715,15430,721,334,3924068691,1000,1,1,40
15432,7716,15433,1986,513,24364564,800,1,1000,144
15433,7716,15432,513,1986,475635436,0,1,1000,144
15434,7717,15435,282,688,61739211,1,10,0,40
15435,7717,15434,688,282,1714618789,1000,10,1000,34
15436,7718,15437,1986,513,46690232,0,2,1000,144
15437,7718,15436,513,1986,453309768,0,1,1000,144
15438,7719,15439,1777,1648,319395,1000,100,1000,40
15439,7719,15438,1648,1777,599680605,1000,1,1000,40
15440,7720,15441,276,1856,75237289,92,6881,0,42
15441,7720,15440,1856,276,924762711,1000,10,1000,34
15442,7721,15443,1475,862,679050858,1,1,0,144
15443,7721,15442,862,1475,6246943142,1000,1000,1,34
15444,7722,15445,1986,130,173510767,800,1,1000,144
15445,7722,15444,130,1986,1826489233,1,4,1000,40
15446,7723,15447,1986,177,43169233,800,1,1,144
15447,7723,15446,177,1986,1956830767,0,0,1000,144
15448,7724,15449,1986,219,10344953,800,1,1000,144
15449,7724,15448,219,1986,3989655047,2000,100,1000,200
15450,7725,15451,956,1474,2828641,1000,1,1000,40
15451,7725,15450,1474,956,97171359,1,1,1000,144
15452,7726,15453,485,192,15879508,1000,1,1000,40
15453,7726,15452,192,485,469497492,10000,1000,1000,144
15454,7727,15455,2002,130,2776348,1000,1,1000,40
15455,7727,15454,130,2002,97223652,1,1,1000,40
15456,7728,15457,2002,513,783673,1000,1,1000,40
15457,7728,15456,513,2002,99216327,0,1,1000,144
15458,7729,15459,1963,2002,4165545,1000,1,1000,40
15459,7729,15458,2002,1963,95834455,1000,1,1000,40
15460,7730,15461,290,2002,1929796,2000,1000,1000,144
15461,7730,15460,2002,290,98070204,1000,1,1000,40
15462,7731,15463,1986,332,123426937,800,1,1000,144
15463,7731,15462,332,1986,1876573063,1,1,1000,144
15464,7732,15465,352,405,188362843,1,1,1000,144
15465,7732,15464,405,352,4811637157,1000,1,1000,40
15466,7733,15467,46,1476,1131980487,1000,1,1,40
15467,7733,15466,1476,46,15645234513,1,1,1000,144
15468,7734,15469,352,275,568407594,1,1,0,144
15469,7734,15468,275,352,13183312406,1000,10,1,14
15470,7735,15471,354,281,191501460,1,1,1000,144
15471,7735,15470,281,354,14683268540,0,100,1,24
15472,7736,15473,342,1442,1395955841,1,1,1000,144
15473,7736,15472,1442,342,14850046159,1000,1,1,40
15474,7737,15475,250,342,230549019,1000,1,1,40
15475,7737,15474,342,250,5769450981,1,1,1000,144
15476,7738,15477,16,1475,44461405,0,1,1,144
15477,7738,15476,1475,16,5955538595,1,1,1000,144
15478,7739,15479,354,326,829183483,1,1,1,18
15479,7739,15478,326,354,15948031517,1,1,1000,18
15480,7740,15481,405,756,278703590,1000,1,1000,40
15481,7740,15480,756,405,4721296410,10000,10,1000,40
15482,7741,15483,1963,1755,53604738,1000,1,1000,40
15483,7741,15482,1755,1963,1046395262,0,10,1000,144
15484,7742,15485,2003,359,5942065,90,1,1000,40
15485,7742,15484,359,2003,94057935,1,1,1000,144
15486,7743,15487,2003,345,4153247,90,1,1000,40
15487,7743,15486,345,2003,95846753,1,1,1000,144
15488,7744,15489,63,227,29388140,1000,1,1000,40
15489,7744,15488,227,63,470611860,0,0,1000,29
15490,7745,15491,2003,347,4707655,90,1,1000,40
15491,7745,15490,347,2003,95292345,1,1,1000,144
15492,7746,15493,1755,1933,9011474,0,10,1000,144
15493,7746,15492,1933,1755,190988526,1000,1,1000,40
15494,7747,15495,353,1995,88025960,1,1,1000,144
15495,7747,15494,1995,353,911974040,10,100,1,9
15496,7748,15497,1462,17,12654151,1000,1,1000,40
15497,7748,15496,17,1462,1487345849,100,1,1000,144
15498,7749,15499,16,1755,36307173,0,1,1000,144
15499,7749,15498,1755,16,16740907827,0,10,1000,144
15500,7750,15501,907,475,126875607,1000,1,1000,40
15501,7750,15500,475,907,1873124393,1,800,1000,40
15502,7751,15503,220,714,14106952,500,10,1000,30
15503,7751,15502,714,220,529103048,1000,1,1,40
15504,7752,15505,384,714,79994677,1000,1,1000,40
15505,7752,15504,714,384,920015323,1000,1,1000,40
15506,7753,15507,334,721,519110479,1,1,1000,144
15507,7753,15506,721,334,5480889521,1000,1,1,40
15508,7754,15509,1812,781,7672091,1000,10,1000,14
15509,7754,15508,781,1812,112327909,1000,1,0,40
15510,7755,15511,342,2004,71822377,1,1,1000,144
15511,7755,15510,2004,342,1465945623,1000,1,1000,40
15512,7756,15513,54,2004,2314538,1000,1,1000,144
15513,7756,15512,2004,54,32610462,1000,1,1000,40
15514,7757,15515,2004,130,2980782,1000,1,1000,40
15515,7757,15514,130,2004,31944218,1,1,1000,40
15516,7758,15517,13,1940,121450083,1000,1000,1000,40
15517,7758,15516,1940,13,3878549917,1000,100,1000,40
15518,7759,15519,1438,1020,49330417,1000,1,1000,144
15519,7759,15518,1020,1438,950669583,1000,1,1000,40
15520,7760,15521,46,1020,7953790,1000,1,1000,40
15521,7760,15520,1020,46,231545210,1000,1,1000,40
15522,7761,15523,76,1020,9961180,1000,1,1000,40
15523,7761,15522,1020,76,173460820,1000,1,1000,40
15524,7762,15525,26,281,24581439,5000,3000,1000,288
15525,7762,15524,281,26,975418561,0,100,1000,24
15526,7763,15527,513,2005,49410006,0,1,1000,144
15527,7763,15526,2005,513,1842947994,1000,1,1000,40
15528,7764,15529,1777,660,252224000,1000,100,1000,40
15529,7764,15528,660,1777,2747776000,1091,109,1000,40
15530,7765,15531,1918,356,34336576,1000,1,1000,40
15531,7765,15530,356,1918,465663424,1,1,1000,144
15532,7766,15533,533,348,68411034,1000,1,1000,40
15533,7766,15532,348,533,1931588966,1,1,1000,144
15534,7767,15535,906,733,83272296,4000,10,0,40
15535,7767,15534,733,906,1116727704,1000,10,1000,34
15536,7768,15537,1836,219,293660068,500,1,1000,40
15537,7768,15536,219,1836,4206339932,2000,100,1000,200
15538,7769,15539,1115,2006,9862949,1,1,10000,10
15539,7769,15538,2006,1115,380137051,1000,1,1000,40
15540,7770,15541,1076,77,15123269,1000,1,1000,144
15541,7770,15540,77,1076,3484876731,1000,1700,1000,30
15542,7771,15543,722,714,648543,1000,1,1000,40
15543,7771,15542,714,722,665361457,1000,1,1000,40
15544,7772,15545,1115,2007,4146446,1,1,1000,10
15545,7772,15544,2007,1115,95853554,1000,1,1000,40
15546,7773,15547,781,714,11416665,1000,1,1000,40
15547,7773,15546,714,781,654593335,1000,1,1000,40
15548,7774,15549,1755,109,37616088,0,10,1000,144
15549,7774,15548,109,1755,962383912,1000,1,1000,144
15550,7775,15551,1959,906,104056913,1000,1,1000,40
15551,7775,15550,906,1959,1395943087,100,10,1000,40
15552,7776,15553,1293,1755,32579429,1000,1,1000,40
15553,7776,15552,1755,1293,667420571,0,10,1000,144
15554,7777,15555,54,2008,30542966,1000,1,1000,144
15555,7777,15554,2008,54,369457034,1000,1,1000,40
15556,7778,15557,513,2009,38979443,0,1,1000,144
15557,7778,15556,2009,513,461020557,1000,1,1000,40
15558,7779,15559,352,2008,32141008,1,1,1000,144
15559,7779,15558,2008,352,362136992,1000,1,1000,40
15560,7780,15561,907,282,380206028,1000,1,1000,40
15561,7780,15560,282,907,9619793972,1,10,1000,40
15562,7781,15563,2010,1931,112673386,0,28,1000,34
15563,7781,15562,1931,2010,7887326614,1000,50,0,40
15564,7782,15565,1931,17,700293379,1000,50,1000,40
15565,7782,15564,17,1931,7299706621,100,1,1000,144
15566,7783,15567,356,2011,795841,1,1,1000,144
15567,7783,15566,2011,356,45914159,1000,1,1000,40
15568,7784,15569,457,350,106343263,199,199,1,40
15569,7784,15568,350,457,11878613737,1,1,1000,144
15570,7785,15571,510,1474,870232986,1000,10,1,14
15571,7785,15570,1474,510,15906982014,1,1,0,144
15572,7786,15573,201,1474,344627930,100,1000,1,50
15573,7786,15572,1474,201,16432587070,1,1,1,144
15574,7787,15575,1816,1477,734335238,0,1,1,14
15575,7787,15574,1477,1816,15442972762,1,1,0,144
15576,7788,15577,370,344,1245118677,1000,1,1,40
15577,7788,15576,344,370,15532096323,1,1,1000,144
15578,7789,15579,1345,340,649968335,1000,1,1,40
